collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14577564.31,-19216916.15,8354563.521,-670.702,-935.032,-3328.481,39203.259,0.001,19559709.25,2.698,1154.222,3.982,2.759
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16879995.26,-1172584.002,24284055.37,-569.037,-2371.013,-509.929,-256790.072,-0.002,25323274.41,2.698,-217.618,5.332,3.845
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074021.163,-29050234.8,-3973725.447,-26.861,415.899,-3012.677,65954.287,-0.002,25930470.46,1.199,-2347.096,12.777,5.197
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16389438.87,-10469360.9,22323336.33,2171.086,558.586,-1331.49,259936.144,0,27002872.75,2.398,-2347.096,14.305,9.184
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6202409.096,-13561591.12,22028479.45,2359.836,1467.458,243.961,-81412.434,-0.002,22333940.09,2.099,-2349.217,9.881,4.113
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15761857.31,-9477122.979,17682706.63,-1332.727,2022.148,2269.208,52934.189,0,23584818.42,8.094,1154.222,8.444,13.927
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14847240.09,-21131891.32,14456804.43,-426.958,-1391.282,-2471.354,-179556.158,-0.001,23490728.26,1.499,-2347.096,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5161803.961,-17407378.05,23378603.48,2241.924,698.234,1015.909,120171.077,0,23526180.82,1.799,-217.524,3.949,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2174332.067,-26161956.81,-3384490.432,325.107,-413.338,3130.259,-3793.077,-0.001,23042361.36,5.096,0,7.536,5.688
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16391609.89,-10468802.43,22322004.68,2171.003,558.374,-1331.833,259937.28,0,27005484.24,5.696,-217.524,7.977,9.187
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14847667.07,-21133282.45,14454332.98,-427.011,-1391.007,-2471.576,-179556.002,-0.001,23492953.62,2.398,-217.524,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21917109.37,-14994693.59,-3490219.023,518.838,-79.15,-3056.878,-3909.911,0.001,23194398.7,0.899,-2347.39,13.141,5.333
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3155634.499,-10495746.17,23023803.65,3152.092,205.254,537.035,-377.074,-0.001,20153282.73,3.598,1152.581,4.299,3.149
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074047.973,-29049818.76,-3976738.068,-26.759,416.195,-3012.616,65954.389,-0.002,25933108.63,2.698,-217.524,7.126,5.198
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23848395.47,-14187378.38,10301521.66,958.375,405.431,2777.88,956094.728,-0.013,23267052.21,0.899,-2346.39,8.238,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15924688.13,-16108360.13,13553940.73,1708.476,-490.523,-2536.049,-47596.175,0.001,24136377.79,4.797,0,8.54,9.904
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7445659.924,-22860428.58,-8439253.722,432.522,1081.537,-3311.007,-7070.763,0,22775221.99,2.698,1152.581,8.873,8.028
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681444.61,-4417405.7,21471938.73,143.327,-2775.791,-441.902,1223.265,0,21307526.56,1.799,0,4.769,3.365
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13665300.55,-4239254.181,21097515.29,-1429.951,-2516.622,-1430.859,-11599.23,0,20449749.29,5.696,1152.581,4.646,3.393
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23769248.14,2009011.403,11659886.7,1288.301,-754.048,2743.544,-31296.754,-0.003,23372703.57,3.598,0,7.588,6.185
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5467943.351,-18237452.42,19182006,2084.03,984.696,1578.188,-136679.898,0,21040365.01,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6204768.967,-13560123.74,22028723.18,2359.951,1467.329,243.495,-81411.439,-0.002,22336822.29,2.099,0,5.511,4.113
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5161803.946,-17407378.04,23378603.49,2241.924,698.234,1015.909,120171.433,0,23524054.39,0.6,-2346.39,7.081,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10891658.76,-15328120.62,18587134.75,380.97,-2371.71,-1695.447,35345.009,-0.002,20112365.85,5.696,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14681444.6,-4417405.721,21471938.73,143.327,-2775.791,-441.902,1221.936,0,21305200.47,2.998,-2347.39,8.553,3.365
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22017968.89,-6234405.61,11252716.61,1531.692,295.784,3158.325,91587.548,0.001,20691258.79,5.096,1152.581,5.192,3.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23848395.48,-14187378.38,10301521.64,958.375,405.431,2777.88,956095.666,-0.013,23269171.74,3.298,-217.524,4.594,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21917109.38,-14994693.59,-3490218.999,518.838,-79.15,-3056.878,-3909.247,0.001,23196749.08,4.797,0,7.328,5.333
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14578234.94,-19217850.95,8351234.944,-670.566,-934.575,-3328.681,39203.26,0.001,19560055.81,2.698,1152.581,3.982,2.759
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16880564.38,-1174954.97,24283545.25,-569.213,-2370.918,-510.302,-256790.074,-0.002,25322881.69,2.398,-217.524,5.332,3.845
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074047.973,-29049818.76,-3976738.089,-26.759,416.195,-3012.616,65954.285,-0.002,25930981.01,1.199,-2346.39,12.779,5.198
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16391609.91,-10468802.42,22322004.67,2171.003,558.374,-1331.833,259936.143,0,27003363.81,1.799,-2346.39,14.306,9.187
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6204768.986,-13560123.73,22028723.18,2359.951,1467.329,243.495,-81412.436,-0.002,22334469.22,2.099,-2347.39,9.882,4.113
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15760524.58,-9475100.644,17684975.62,-1332.727,2022.52,2268.783,52934.189,0,23584683.52,7.195,1152.581,8.443,13.925
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14847667.08,-21133282.46,14454332.97,-427.011,-1391.007,-2471.576,-179556.159,-0.001,23490828.69,1.199,-2346.39,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5159561.962,-17406679.89,23379619.21,2242.078,698.082,1015.55,120171.077,0,23526395.47,1.799,-219.535,3.949,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2174006.972,-26162369.96,-3381360.13,325.082,-412.962,3130.332,-3793.077,-0.001,23041765.97,5.696,0,7.535,5.687
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16393780.85,-10468244.16,22320672.68,2170.92,558.162,-1332.176,259937.279,0,27005973.51,5.696,-219.535,7.978,9.189
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14848094.11,-21134673.32,14451861.3,-427.065,-1390.732,-2471.798,-179556.003,-0.001,23493054.95,2.398,-219.535,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21916590.37,-14994772.66,-3493275.858,519.165,-78.995,-3056.805,-3909.911,0.001,23194971.31,0.899,-2348.648,13.143,5.334
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3152482.366,-10495541.05,23024340.41,3152.181,204.991,536.482,-377.075,-0.001,20153651.77,3.897,1155.003,4.3,3.149
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074074.681,-29049402.42,-3979750.648,-26.657,416.491,-3012.555,65954.387,-0.002,25933615.28,2.998,-219.535,7.127,5.199
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23847436.95,-14186972.94,10304299.46,958.673,405.434,2777.722,956094.715,-0.013,23266786.89,0.899,-2346.17,8.238,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15926396.44,-16108850.64,13551404.54,1708.144,-490.509,-2536.343,-47596.174,0.001,24136914.71,4.797,0,8.541,9.907
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7445227.254,-22859346.86,-8442564.618,432.819,1081.904,-3310.803,-7070.764,0,22776038.63,2.398,1155.003,8.875,8.031
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681301.36,-4420181.469,21471496.6,143.163,-2775.739,-442.368,1223.265,0,21307098.46,1.799,0,4.769,3.364
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13666730.56,-4241770.663,21096084.18,-1430.061,-2516.334,-1431.366,-11599.23,0,20449318.48,5.096,1155.003,4.646,3.393
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23767959.7,2008257.243,11662630.13,1288.57,-754.268,2743.296,-31296.757,-0.003,23372259.57,3.298,0,7.588,6.184
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5465859.209,-18236467.74,19183584,2084.255,984.663,1577.801,-136679.899,0,21040587.16,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6207128.973,-13558656.48,22028966.44,2360.067,1467.2,243.029,-81411.441,-0.002,22337350.23,2.099,0,5.511,4.114
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5159561.946,-17406679.89,23379619.22,2242.078,698.082,1015.55,120171.433,0,23524270.24,0.6,-2346.17,7.081,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10891277.88,-15330492.24,18585439.1,380.801,-2371.517,-1695.848,35345.007,-0.002,20112267.82,5.096,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16215380.79,-7446491.388,18216071.88,2503.131,-22.291,-2238.685,-37332.663,-0.001,23991691.05,10.493,1155.003,8.561,19.493
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14681301.36,-4420181.49,21471496.59,143.163,-2775.739,-442.368,1221.936,0,21304766.37,2.698,-2348.648,8.552,3.364
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22016436.97,-6234109.878,11255874.81,1532.148,295.677,3158.054,91587.548,0.001,20690932.62,6.296,1155.003,5.192,3.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23847436.95,-14186972.95,10304299.44,958.673,405.434,2777.722,956095.653,-0.013,23268901.03,3.598,-219.535,4.594,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21916590.38,-14994772.66,-3493275.834,519.165,-78.995,-3056.805,-3909.246,0.001,23197324.98,4.797,0,7.329,5.334
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14578905.44,-19218785.3,8347906.167,-670.431,-934.119,-3328.881,39203.262,0.001,19560411.66,2.698,1155.003,3.982,2.759
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16881133.68,-1177325.844,24283034.76,-569.389,-2370.823,-510.676,-256790.076,-0.002,25322490.16,2.698,-219.535,5.331,3.844
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074074.681,-29049402.41,-3979750.67,-26.657,416.491,-3012.555,65954.282,-0.002,25931491.55,1.199,-2346.17,12.78,5.199
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16393780.87,-10468244.16,22320672.67,2170.92,558.162,-1332.176,259936.143,0,27003856.07,2.398,-2346.17,14.307,9.189
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6207128.991,-13558656.47,22028966.44,2360.067,1467.2,243.029,-81412.438,-0.002,22335000.15,1.799,-2348.648,9.883,4.114
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15759191.86,-9473077.937,17687244.2,-1332.726,2022.891,2268.359,52934.189,0,23584512.03,8.094,1155.003,8.443,13.923
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14848094.11,-21134673.33,14451861.28,-427.065,-1390.732,-2471.798,-179556.16,-0.001,23490930.02,1.199,-2346.17,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5157319.808,-17405981.89,23380634.58,2242.232,697.93,1015.19,120171.077,0,23526613.12,1.799,-217.662,3.949,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2173681.903,-26162782.74,-3378229.756,325.057,-412.586,3130.404,-3793.078,-0.001,23041180.18,5.696,0,7.533,5.686
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16395951.73,-10467686.11,22319340.33,2170.837,557.951,-1332.519,259937.279,0,27006463.37,6.296,-217.662,7.979,9.192
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14848521.2,-21136063.91,14449389.39,-427.118,-1390.457,-2472.021,-179556.003,-0.001,23493159.88,2.398,-217.662,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21916071.05,-14994851.58,-3496332.621,519.492,-78.839,-3056.733,-3909.91,0.001,23195544.81,0.899,-2347.42,13.145,5.335
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3149330.145,-10495336.19,23024876.61,3152.27,204.728,535.928,-377.075,-0.001,20154034.6,3.897,1153.816,4.3,3.15
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074101.288,-29048985.78,-3982763.168,-26.556,416.786,-3012.494,65954.384,-0.002,25934129.43,2.998,-217.662,7.128,5.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23846478.12,-14186567.51,10307077.11,958.972,405.437,2777.564,956094.702,-0.013,23266522.77,0.899,-2346.385,8.237,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15928104.41,-16109341.15,13548868.06,1707.812,-490.494,-2536.636,-47596.173,0.001,24137451.34,4.197,0,8.542,9.91
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7444794.288,-22858264.78,-8445875.31,433.117,1082.27,-3310.6,-7070.764,0,22776854.36,2.698,1153.816,8.876,8.035
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681158.28,-4422957.186,21471054,142.998,-2775.688,-442.834,1223.265,0,21306666.75,1.499,0,4.768,3.364
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13668160.68,-4244286.857,21094652.55,-1430.172,-2516.046,-1431.874,-11599.23,0,20448851.41,5.696,1153.816,4.645,3.392
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23766670.99,2007502.863,11665373.3,1288.84,-754.488,2743.048,-31296.76,-0.003,23371808.99,3.298,0,7.587,6.182
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5463774.843,-18235483.1,19185161.6,2084.48,984.63,1577.414,-136679.899,0,21040811.4,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6209489.094,-13557189.35,22029209.23,2360.183,1467.071,242.562,-81411.443,-0.002,22337877.56,1.799,0,5.512,4.115
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5157319.792,-17405981.88,23380634.59,2242.232,697.93,1015.19,120171.433,0,23524486.99,0.6,-2346.385,7.081,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10890897.16,-15332863.66,18583743.05,380.632,-2371.323,-1696.249,35345.005,-0.002,20112175.48,5.696,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16217883.77,-7446513.792,18213832.98,2502.824,-22.517,-2239.123,-37332.663,-0.001,23992295.13,9.294,1153.816,8.561,19.508
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14681158.28,-4422957.208,21471053.99,142.998,-2775.688,-442.834,1221.936,0,21304336.47,2.698,-2347.42,8.551,3.364
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22014904.59,-6233814.254,11259032.73,1532.603,295.571,3157.784,91587.549,0.001,20690604.35,5.096,1153.816,5.191,3.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23846478.13,-14186567.51,10307077.09,958.972,405.437,2777.564,956095.64,-0.013,23268643.81,3.598,-217.662,4.594,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21916071.05,-14994851.58,-3496332.597,519.492,-78.839,-3056.733,-3909.246,0.001,23197888.89,5.096,0,7.33,5.335
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14579575.8,-19219719.19,8344577.189,-670.295,-933.663,-3329.081,39203.263,0.001,19560764.52,2.998,1153.816,3.982,2.759
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16881703.16,-1179696.622,24282523.9,-569.565,-2370.728,-511.049,-256790.079,-0.002,25322099.83,2.698,-217.662,5.331,3.844
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074101.288,-29048985.78,-3982763.188,-26.556,416.786,-3012.494,65954.28,-0.002,25932003,1.199,-2346.385,12.782,5.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16395951.74,-10467686.1,22319340.32,2170.837,557.951,-1332.519,259936.143,0,27004345.03,2.099,-2346.385,14.308,9.192
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6209489.113,-13557189.33,22029209.23,2360.183,1467.071,242.562,-81412.44,-0.002,22335531.69,1.799,-2347.42,9.884,4.115
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15757859.13,-9471054.859,17689512.34,-1332.725,2023.262,2267.934,52934.189,0,23584316.57,8.094,1153.816,8.442,13.921
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14848521.2,-21136063.92,14449389.37,-427.118,-1390.457,-2472.021,-179556.16,-0.001,23491032.55,1.499,-2346.385,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5155077.501,-17405284.03,23381649.59,2242.385,697.778,1014.831,120171.077,0,23526827.17,1.799,-219.139,3.949,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2173356.858,-26163195.13,-3375099.309,325.032,-412.21,3130.477,-3793.078,-0.001,23040594.68,5.696,0,7.532,5.684
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16398122.52,-10467128.26,22318007.64,2170.754,557.739,-1332.861,259937.279,0,27006951.13,6.296,-219.139,7.979,9.195
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14848948.35,-21137454.23,14446917.26,-427.172,-1390.182,-2472.243,-179556.004,-0.001,23493262.11,2.398,-219.139,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21915551.39,-14994930.34,-3499389.312,519.818,-78.684,-3056.66,-3909.909,0.001,23196118.91,0.899,-2347.537,13.147,5.336
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3146177.834,-10495131.59,23025412.26,3152.359,204.464,535.375,-377.076,-0.001,20154424.03,3.598,1159.016,4.3,3.15
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074127.792,-29048568.85,-3985775.626,-26.454,417.082,-3012.433,65954.382,-0.002,25934640.57,2.998,-219.139,7.129,5.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23845519,-14186162.07,10309854.59,959.271,405.44,2777.405,956094.689,-0.013,23266259.56,0.899,-2346.47,8.237,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15929812.05,-16109831.63,13546331.28,1707.48,-490.48,-2536.93,-47596.172,0.001,24137994.87,5.096,0,8.542,9.914
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7444361.023,-22857182.33,-8449185.799,433.414,1082.636,-3310.396,-7070.764,0,22777677.59,2.698,1159.016,8.878,8.038
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681015.37,-4425732.852,21470610.93,142.834,-2775.636,-443.3,1223.265,0,21306231.76,1.499,0,4.768,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13669590.91,-4246802.762,21093220.42,-1430.283,-2515.758,-1432.381,-11599.23,0,20448406.52,5.096,1159.016,4.645,3.392
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23765382.02,2006748.264,11668116.23,1289.11,-754.708,2742.799,-31296.762,-0.003,23371356.9,3.598,0,7.586,6.181
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5461690.251,-18234498.48,19186738.82,2084.705,984.597,1577.026,-136679.899,0,21041038.04,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6211849.331,-13555722.34,22029451.56,2360.298,1466.941,242.096,-81411.445,-0.002,22338411.19,1.799,0,5.512,4.115
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5155077.485,-17405284.03,23381649.6,2242.385,697.778,1014.831,120171.433,0,23524704.34,0.6,-2346.47,7.081,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10890516.61,-15335234.88,18582046.6,380.464,-2371.129,-1696.65,35345.003,-0.002,20112074.15,5.096,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14681015.36,-4425732.873,21470610.92,142.834,-2775.636,-443.3,1221.936,0,21303904.47,2.398,-2347.537,8.55,3.363
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22013371.76,-6233518.736,11262190.38,1533.058,295.464,3157.513,91587.549,0.001,20690277.87,7.195,1159.016,5.191,3.723
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23845519,-14186162.07,10309854.57,959.271,405.44,2777.405,956095.627,-0.013,23268382.69,3.598,-219.139,4.593,3.109
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21915551.4,-14994930.34,-3499389.288,519.818,-78.684,-3056.66,-3909.245,0.001,23198469.29,4.797,0,7.331,5.336
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14580246.03,-19220652.62,8341248.012,-670.159,-933.207,-3329.281,39203.264,0.001,19561122.77,2.398,1159.016,3.983,2.759
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16882272.82,-1182067.306,24282012.66,-569.741,-2370.633,-511.422,-256790.081,-0.002,25321710.1,2.698,-219.139,5.33,3.844
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074127.793,-29048568.84,-3985775.647,-26.454,417.082,-3012.433,65954.277,-0.002,25932515.35,1.199,-2346.47,12.784,5.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16398122.53,-10467128.26,22318007.63,2170.754,557.739,-1332.861,259936.142,0,27004835.79,2.099,-2346.47,14.309,9.195
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6211849.349,-13555722.33,22029451.56,2360.298,1466.941,242.096,-81412.441,-0.002,22336061.42,1.799,-2347.537,9.885,4.115
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15756526.4,-9469031.41,17691780.07,-1332.725,2023.634,2267.51,52934.189,0,23584166.37,8.094,1159.016,8.442,13.919
